Season,Name,Team,Spd,GB/FB,LD%,GB%,FB%,IFFB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,maxEV,HardHit%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,wOBA,K%,BB%,NameASCII,PlayerId,MLBAMID
2015,Howie Kendrick,LAD,4.301541351,3.515625,0.245430809,0.587467362,0.167101827,0,0.2734,0.4063,0.3203,0.1641,0.5391,0.2969,90.26842105,1.159421017,0.0339,111.614,0.4141,0.3333,0.7069,0.5116,0.6574,0.8947,0.8139,0.4771,0.6263,0.095,0.1589,0.2539,0.325180055,0.165656565,0.054545454,Howie Kendrick,4229,435062
2015,Stephen Drew,NYY,2.114950171,0.808219178,0.15654952,0.376996805,0.466453674,0.130136986,0.4702,0.3323,0.1975,0.2038,0.5799,0.2163,86.43311347,16.92590132,0.0282,107.229,0.2539,0.2427,0.6134,0.4134,0.7143,0.9209,0.8555,0.4605,0.5771,0.0596,0.1957,0.2553,0.28398187,0.16588785,0.086448598,Stephen Drew,4251,452220
2015,Joey Votto,CIN,3.691175143,1.283582089,0.25,0.421568627,0.328431372,0.014925373,0.3714,0.3689,0.2597,0.0947,0.5218,0.3835,90.15700195,11.46992554,0.0947,109.335,0.4248,0.1911,0.6204,0.373,0.7086,0.8252,0.7908,0.4236,0.5453,0.0765,0.1772,0.2536,0.426902034,0.194244604,0.205755395,Joey Votto,4314,458015
2015,Daniel Murphy,NYM,2.739200204,1.19047619,0.211991434,0.428265524,0.35974304,0.101190476,0.4069,0.3126,0.2805,0.1713,0.5182,0.3105,89.89343716,11.94958416,0.0364,113.257,0.379,0.3355,0.7154,0.4938,0.8347,0.9747,0.9192,0.4167,0.5725,0.0391,0.1486,0.1877,0.324718732,0.07063197,0.057620817,Daniel Murphy,4316,502517
2015,Brandon Moss,- - -,2.002287052,0.690789473,0.204334365,0.325077399,0.470588235,0.065789473,0.4938,0.3056,0.2006,0.1667,0.4414,0.392,89.08465715,19.81990176,0.1142,113.665,0.3951,0.326,0.7324,0.4958,0.5504,0.8237,0.7191,0.4179,0.5798,0.1381,0.1347,0.2729,0.308061648,0.281368821,0.093155893,Brandon Moss,4467,461235
2015,James Loney,TBR,1.32657939,1.275229357,0.248484848,0.421212121,0.33030303,0.064220183,0.3818,0.3364,0.2818,0.1727,0.6394,0.1879,85.4787234,12.10613958,0.0091,109.742,0.2152,0.3083,0.7073,0.4853,0.7793,0.931,0.8774,0.4436,0.5954,0.059,0.1539,0.2129,0.294489636,0.087628865,0.05927835,James Loney,4556,425766
2015,Starlin Castro,CHC,3.124923521,1.872180451,0.169565217,0.541304347,0.289130434,0.112781954,0.4078,0.3861,0.2061,0.2343,0.5293,0.2364,86.27920181,7.068252428,0.039,113.178,0.2777,0.3546,0.6589,0.4915,0.7063,0.8994,0.8227,0.4498,0.5692,0.0861,0.1784,0.2645,0.288448082,0.157439446,0.036332179,Starlin Castro,4579,516770
2015,Prince Fielder,TEX,1.025532578,1.303191489,0.183018867,0.46226415,0.354716981,0.053191489,0.3245,0.3962,0.2792,0.1736,0.5038,0.3226,90.87085565,9.854494978,0.0547,114.943,0.4434,0.3377,0.7127,0.4883,0.6687,0.9168,0.8141,0.4016,0.5613,0.089,0.1365,0.2255,0.360398936,0.126984126,0.092352092,Prince Fielder,4613,425902
2015,Russell Martin,TOR,4.018364327,1.531531531,0.163690476,0.50595238,0.330357142,0.189189189,0.3824,0.3588,0.2588,0.1676,0.5412,0.2912,89.33363795,9.249510972,0.0735,111.476,0.3941,0.233,0.603,0.4094,0.6265,0.8663,0.7949,0.4768,0.5779,0.0838,0.1908,0.2746,0.340183575,0.209072978,0.104536489,Russell Martin,4616,431145
2015,Ben Revere,- - -,6.949319151,2.888888888,0.263862332,0.546845124,0.189292543,0.04040404,0.3507,0.4011,0.2481,0.2015,0.6175,0.181,83.13281629,5.040885377,0,111.441,0.1418,0.2894,0.5843,0.4183,0.7984,0.967,0.9013,0.4369,0.5662,0.0413,0.2313,0.2726,0.315527107,0.100946372,0.050473186,Ben Revere,4712,519184
2015,Chase Headley,NYY,2.346666272,1.419117647,0.265625,0.430803571,0.303571428,0.117647058,0.4432,0.3563,0.2004,0.1737,0.5479,0.2784,86.76674491,11.67584844,0.0445,109.854,0.3252,0.2468,0.6541,0.428,0.604,0.8926,0.8002,0.4447,0.5748,0.0855,0.1902,0.2757,0.306557496,0.210280373,0.079439252,Chase Headley,4720,452104
2015,Jacoby Ellsbury,NYY,5.700268047,1.477876106,0.241192411,0.452574525,0.306233062,0.10619469,0.3784,0.3514,0.2703,0.2405,0.5486,0.2108,86.59173769,11.6649032,0.0295,108.562,0.2869,0.3029,0.6818,0.4806,0.745,0.8967,0.8459,0.4688,0.6287,0.0739,0.1653,0.2392,0.294162908,0.171656686,0.069860279,Jacoby Ellsbury,4727,453056
2015,Curtis Granderson,NYM,4.202592204,0.73076923,0.270833333,0.30787037,0.421296296,0.076923076,0.4827,0.3048,0.2125,0.127,0.5035,0.3695,89.4091158,18.38453289,0.0762,109.571,0.3995,0.1988,0.6081,0.376,0.6537,0.8849,0.8156,0.4329,0.5308,0.0691,0.2134,0.2825,0.356708721,0.221407624,0.133431085,Curtis Granderson,4747,434158
2015,Jeff Francoeur,PHI,2.304548873,1.086956521,0.238095238,0.396825396,0.365079365,0.097826086,0.4167,0.4167,0.1667,0.2024,0.5476,0.25,88.01084024,14.34658654,0.0397,108.034,0.3333,0.4516,0.7214,0.5613,0.694,0.8357,0.7681,0.4066,0.6647,0.1302,0.1369,0.2671,0.308323168,0.224489795,0.037900874,Jeff Francoeur,4792,425796
2015,Brian McCann,NYY,1.976812359,0.765714285,0.167115902,0.361185983,0.471698113,0.08,0.5013,0.3147,0.184,0.152,0.5307,0.3173,89.47638889,17.52077772,0.0427,112.608,0.36,0.3181,0.558,0.4194,0.7389,0.9287,0.8455,0.4223,0.5589,0.0645,0.2068,0.2713,0.3267385,0.181308411,0.097196261,Brian McCann,4810,435263
2015,Carlos Gómez,- - -,5.122495492,1.120967741,0.193251533,0.426380368,0.380368098,0.120967741,0.3964,0.355,0.2485,0.2278,0.4704,0.3018,88.19034146,13.63872321,0.0473,111.663,0.3314,0.3769,0.7796,0.5492,0.6453,0.8448,0.7665,0.4278,0.6394,0.1279,0.1015,0.2294,0.315472597,0.211740041,0.064989517,Carlos Gomez,4881,460576
2015,Mike Moustakas,KCR,1.947252123,0.964285714,0.187763713,0.398734177,0.413502109,0.153061224,0.3921,0.334,0.2739,0.195,0.4896,0.3154,89.44108356,15.24832604,0.0539,112.473,0.3651,0.3299,0.656,0.4724,0.7517,0.9138,0.85,0.437,0.5831,0.0706,0.1589,0.2296,0.353248613,0.123778501,0.070032573,Mike Moustakas,4892,519058
2015,Ender Inciarte,ARI,6.024657891,2.025423728,0.217105263,0.524122807,0.258771929,0.084745762,0.3404,0.3277,0.3319,0.1987,0.5412,0.26,85.54559643,6.805462908,0.0063,107.255,0.1966,0.3411,0.6088,0.4669,0.8229,0.9422,0.896,0.47,0.6203,0.0486,0.1942,0.2428,0.324851567,0.103386809,0.046345811,Ender Inciarte,4922,542255
2015,Jason Heyward,STL,6.003515578,2.435185185,0.19347826,0.57173913,0.234782608,0.12037037,0.3913,0.363,0.2457,0.2239,0.4848,0.2913,89.1594122,4.680793607,0.0281,111.214,0.3463,0.2513,0.6307,0.411,0.6794,0.9306,0.8417,0.4208,0.5262,0.0647,0.1848,0.2496,0.345571356,0.147540983,0.091803278,Jason Heyward,4940,518792
2015,Giancarlo Stanton,MIA,3.85755804,0.773809523,0.203208556,0.347593582,0.44919786,0.13095238,0.4706,0.3102,0.2193,0.1604,0.3422,0.4973,96.08087859,15.99683017,0.2353,120.304,0.5241,0.3095,0.6426,0.452,0.4575,0.7872,0.658,0.4277,0.566,0.1515,0.1613,0.3129,0.394385001,0.298742138,0.106918238,Giancarlo Stanton,4949,519317
2015,Asdrúbal Cabrera,TBR,4.988789762,0.820809248,0.206549118,0.357682619,0.435768261,0.121387283,0.479,0.2765,0.2444,0.163,0.5728,0.2642,88.26285186,17.33338427,0.0494,106.663,0.3235,0.3684,0.7523,0.5336,0.71,0.8496,0.7947,0.4304,0.6479,0.1089,0.1224,0.2313,0.31869962,0.194192377,0.065335753,Asdrubal Cabrera,4962,452678
2015,Luis Valbuena,HOU,2.186732252,0.746666666,0.206060606,0.339393939,0.454545454,0.093333333,0.4471,0.2931,0.2598,0.145,0.5257,0.3293,89.49388379,17.35024399,0.0725,108.325,0.3897,0.2745,0.7079,0.4639,0.6372,0.8394,0.7721,0.4371,0.574,0.1055,0.1532,0.2588,0.32474328,0.215010141,0.101419878,Luis Valbuena,4969,472528
2015,Stephen Vogt,OAK,2.691357808,0.930555555,0.219101123,0.376404494,0.404494382,0.048611111,0.4298,0.3371,0.2331,0.1461,0.5843,0.2697,86.93266476,16.3673358,0.0449,109.425,0.3006,0.2961,0.5795,0.4161,0.7352,0.9039,0.8347,0.4233,0.5519,0.068,0.2022,0.2702,0.335245124,0.189823874,0.109589041,Stephen Vogt,5000,519390
2015,Josh Donaldson,TOR,4.475939271,1.180851063,0.173387096,0.447580645,0.379032258,0.09574468,0.4289,0.3347,0.2365,0.1443,0.483,0.3727,92.48927996,10.40868033,0.1142,113.628,0.4649,0.2511,0.7067,0.4574,0.6021,0.828,0.7601,0.4528,0.5696,0.1097,0.1452,0.2549,0.397606518,0.187060478,0.102672292,Josh Donaldson,5038,518626
2015,Anthony Gose,DET,7.491937118,2.148148148,0.208074534,0.54037267,0.251552795,0.074074074,0.3099,0.3567,0.3333,0.2018,0.5468,0.2515,88.22727273,6.250501675,0.0175,110.259,0.3041,0.2969,0.7128,0.4821,0.5457,0.8548,0.7493,0.4454,0.6224,0.1206,0.1366,0.2572,0.304021541,0.271028037,0.084112149,Anthony Gose,5097,543238
2015,Alexei Ramirez,CHW,3.765666633,1.695364238,0.215799614,0.493256262,0.290944123,0.112582781,0.3812,0.4234,0.1954,0.2414,0.546,0.2126,84.71524598,8.631148476,0.0096,107.193,0.2222,0.3247,0.6744,0.4833,0.7674,0.9055,0.8548,0.4535,0.6688,0.07,0.1739,0.2439,0.278821387,0.109324758,0.049839228,Alexei Ramirez,5133,493351
2015,Alex Gordon,KCR,1.538399489,1,0.2481203,0.375939849,0.375939849,0.08,0.4569,0.3633,0.1798,0.191,0.4719,0.3371,88.34726715,15.83363247,0.0487,110.793,0.3408,0.2245,0.6763,0.4225,0.6077,0.8574,0.7829,0.4381,0.5853,0.0903,0.1658,0.2561,0.350882934,0.218009478,0.116113744,Alex Gordon,5209,460086
2015,Justin Upton,SDP,5.667873359,0.877192982,0.172680412,0.386597938,0.440721649,0.064327485,0.3943,0.3582,0.2474,0.1521,0.4948,0.3531,89.84036939,16.16319287,0.0951,113.917,0.3907,0.242,0.6909,0.4446,0.5151,0.7795,0.7005,0.4514,0.579,0.1325,0.1563,0.2888,0.339793884,0.256451612,0.109677419,Justin Upton,5222,457708
2015,Cameron Maybin,ATL,5.350244793,2.888888888,0.220297029,0.57920792,0.200495049,0.12345679,0.3808,0.3342,0.285,0.2088,0.5774,0.2138,88.18278283,2.062599974,0.0221,109.663,0.3587,0.2667,0.6196,0.434,0.6414,0.8964,0.814,0.4742,0.6054,0.0805,0.1973,0.2778,0.307196826,0.183783783,0.081081081,Cameron Maybin,5223,457727
2015,Justin Turner,LAD,3.593311836,1,0.276729559,0.36163522,0.36163522,0.078260869,0.3699,0.3793,0.2508,0.116,0.5611,0.3229,89.51086387,14.11763522,0.0564,107.582,0.3793,0.2544,0.7011,0.4636,0.7759,0.8721,0.844,0.4682,0.5854,0.0721,0.1588,0.2309,0.371475302,0.161731207,0.082004555,Justin Turner,5235,457759
2015,Brett Lawrie,OAK,3.97148232,1.492753623,0.184834123,0.488151658,0.327014218,0.057971014,0.3812,0.3671,0.2518,0.1694,0.5365,0.2941,89.97542199,7.344866156,0.0494,112.364,0.3906,0.3538,0.6399,0.4876,0.6111,0.8455,0.7549,0.4675,0.6346,0.1193,0.1746,0.2939,0.305543723,0.239202657,0.046511627,Brett Lawrie,5247,543434
2015,Francisco Cervelli,PIT,3.550620697,1.9375,0.210084033,0.521008403,0.268907563,0.03125,0.3646,0.3591,0.2762,0.1575,0.5359,0.3066,88.27352003,6.893520989,0.0387,111.05,0.3564,0.2091,0.6342,0.4144,0.6667,0.8758,0.8213,0.483,0.6059,0.0739,0.1917,0.2656,0.340679492,0.184313725,0.090196078,Francisco Cervelli,5275,465041
2015,Aaron Hicks,MIN,5.994698066,1.181818181,0.228571428,0.417857142,0.353571428,0.101010101,0.3576,0.3438,0.2986,0.2014,0.5451,0.2535,88.81569343,11.82970835,0.0278,107.829,0.3333,0.2411,0.688,0.4451,0.6294,0.8771,0.8042,0.4564,0.5949,0.0868,0.157,0.2437,0.314403266,0.169230769,0.087179487,Aaron Hicks,5297,543305
2015,Brandon Crawford,SFG,4.465997544,1.423076923,0.188144329,0.476804123,0.335051546,0.061538461,0.398,0.375,0.227,0.1556,0.5128,0.3316,90.27896602,8.411202186,0.0816,110.573,0.426,0.3459,0.7612,0.5237,0.5616,0.8417,0.7359,0.428,0.6239,0.136,0.1268,0.2628,0.331754946,0.212121212,0.069518716,Brandon Crawford,5343,543063
2015,Yangervis Solarte,SDP,3.350641532,1.177142857,0.19279661,0.436440677,0.370762711,0.108571428,0.48,0.3242,0.1958,0.2063,0.4863,0.3074,88.16326427,11.76063073,0.0232,110.591,0.3158,0.3199,0.6814,0.4817,0.7563,0.9545,0.8818,0.4475,0.5814,0.0569,0.1612,0.2181,0.324365693,0.098073555,0.059544658,Yangervis Solarte,5352,500208
2015,Freddie Freeman,ATL,2.620409088,1.026315789,0.278125,0.365625,0.35625,0.061403508,0.4188,0.3344,0.2469,0.1063,0.5094,0.3844,90.64031498,14.49190538,0.1031,109.98,0.4469,0.2983,0.7765,0.4952,0.6626,0.8316,0.7717,0.4117,0.5738,0.1122,0.1015,0.2138,0.363721044,0.203742203,0.116424116,Freddie Freeman,5361,518692
2015,Juan Lagares,NYM,5.327038677,1.770642201,0.142045454,0.548295454,0.30965909,0.110091743,0.2793,0.4162,0.3045,0.1816,0.5168,0.3017,90.6985602,8.232161552,0.014,112.685,0.4022,0.3616,0.6599,0.4997,0.68,0.8911,0.8091,0.4631,0.6473,0.095,0.1822,0.2772,0.280482517,0.187096774,0.034408602,Juan Lagares,5384,501571
2015,Pablo Sandoval,BOS,1.604395596,1.511627906,0.187969924,0.488721804,0.32330827,0.131782945,0.3075,0.395,0.2975,0.215,0.54,0.245,88.04281851,10.07820513,0.045,113.979,0.3325,0.4777,0.7517,0.5884,0.7771,0.8732,0.8267,0.404,0.6495,0.1017,0.1082,0.21,0.287773481,0.144554455,0.04950495,Pablo Sandoval,5409,467055
2015,Jose Altuve,HOU,5.854094835,1.326732673,0.181184668,0.466898954,0.351916376,0.084158415,0.4534,0.3552,0.1914,0.1983,0.5431,0.2586,86.1287478,11.12608507,0.0328,106.526,0.2845,0.3562,0.7192,0.5212,0.8169,0.9456,0.8976,0.4546,0.6546,0.0525,0.1491,0.2016,0.347252602,0.09724238,0.0478955,Jose Altuve,5417,514888
2015,Jimmy Paredes,BAL,4.125809323,1.757142857,0.234126984,0.488095238,0.277777777,0.071428571,0.4685,0.3071,0.2244,0.185,0.4764,0.3386,90.07550515,8.03329333,0.0512,113.827,0.4291,0.43,0.7787,0.5788,0.5245,0.7543,0.6564,0.4268,0.6589,0.1989,0.1009,0.2997,0.314547795,0.2890625,0.049479166,Jimmy Paredes,5481,517370
2015,Marwin Gonzalez,HOU,3.511971809,1.344827586,0.227272727,0.443181818,0.329545454,0.149425287,0.4946,0.343,0.1625,0.1949,0.4874,0.3177,88.77186312,11.20159703,0.0325,108.324,0.343,0.364,0.665,0.5,0.6245,0.8753,0.7752,0.4518,0.6297,0.1122,0.1611,0.2733,0.328892425,0.2,0.043243243,Marwin Gonzalez,5497,503556
2015,Rubén Tejada,NYM,2.178450266,1.234042553,0.273356401,0.401384083,0.325259515,0.09574468,0.3435,0.3367,0.3197,0.1735,0.5612,0.2653,85.03789748,12.51873715,0.017,103.902,0.2347,0.2922,0.7697,0.5065,0.6748,0.8655,0.8049,0.449,0.6143,0.0975,0.1317,0.2292,0.303106458,0.171990171,0.093366093,Ruben Tejada,5519,514913
2015,Matt Kemp,SDP,5.086121486,1.229813664,0.214442013,0.433260393,0.352297592,0.02484472,0.4092,0.3764,0.2144,0.1116,0.4726,0.4158,89.52719452,12.11573034,0.07,108.985,0.4004,0.358,0.7066,0.5095,0.6277,0.8342,0.7521,0.4345,0.5833,0.1263,0.1436,0.2699,0.32495263,0.226851851,0.060185185,Matt Kemp,5631,461314
2015,Steven Souza Jr.,TBR,5.08881936,1.307692307,0.2,0.453333333,0.346666666,0.102564102,0.4589,0.342,0.1991,0.2035,0.4589,0.3377,88.88475687,13.94852027,0.0952,113.239,0.3896,0.2746,0.6746,0.4615,0.498,0.7911,0.6982,0.4674,0.6643,0.1392,0.1637,0.3029,0.316402675,0.338028169,0.10798122,Steven Souza Jr.,5667,519306
2015,Avisaíl García,CHW,3.619330818,1.828828828,0.245192307,0.487980769,0.266826923,0.063063063,0.3606,0.4038,0.2356,0.1899,0.5192,0.2909,88.53954835,6.707960442,0.0433,116.077,0.375,0.4524,0.7893,0.5914,0.5495,0.8326,0.7053,0.4124,0.6556,0.1732,0.0952,0.2684,0.295476926,0.234608985,0.059900166,Avisail Garcia,5760,541645
2015,Wilmer Flores,NYM,1.59366087,1.128205128,0.211401425,0.418052256,0.370546318,0.16025641,0.3892,0.3349,0.2759,0.217,0.4953,0.2877,86.44708548,14.46135941,0.0189,110.036,0.2547,0.3135,0.6799,0.488,0.8199,0.8976,0.8715,0.4763,0.6098,0.0625,0.1808,0.2433,0.303606265,0.123529411,0.037254901,Wilmer Flores,5827,527038
2015,Nick Markakis,ATL,2.284434352,1.937062937,0.207547169,0.522641509,0.26981132,0.09090909,0.2868,0.383,0.3302,0.1642,0.5792,0.2566,88.28230919,6.890903884,0.0075,108.512,0.3358,0.266,0.6229,0.4213,0.8607,0.9255,0.9024,0.4351,0.5598,0.0406,0.2099,0.2505,0.326875508,0.120991253,0.102040816,Nick Markakis,5930,455976
2015,Jean Segura,MIL,6.421765321,2.433628318,0.167381974,0.590128755,0.24248927,0.088495575,0.2479,0.3792,0.3729,0.2564,0.5466,0.197,86.91938998,4.288801871,0.0085,109.602,0.2648,0.3852,0.6991,0.5317,0.734,0.9148,0.845,0.4668,0.6644,0.0822,0.1633,0.2455,0.268365069,0.159246575,0.022260273,Jean Segura,5933,516416
2015,Mike Aviles,CLE,3.633735469,1.425287356,0.162698412,0.492063492,0.345238095,0.126436781,0.3798,0.3682,0.2519,0.1783,0.593,0.2287,86.77427224,10.77929485,0.0078,106.449,0.3062,0.3012,0.6123,0.4448,0.7526,0.932,0.8665,0.4615,0.6057,0.0594,0.194,0.2533,0.266496761,0.119873817,0.063091482,Mike Aviles,5986,449107
2015,Didi Gregorius,NYY,3.504308017,1.311258278,0.212189616,0.446952595,0.340857787,0.092715231,0.3853,0.3497,0.265,0.216,0.559,0.2249,85.41474654,10.41808801,0.0111,107.247,0.245,0.3635,0.711,0.5146,0.6767,0.8733,0.7948,0.4348,0.6332,0.1056,0.1448,0.2504,0.302778049,0.147058823,0.057093425,Didi Gregorius,6012,544369
2015,David Murphy,- - -,1.961239692,1.563106796,0.167192429,0.507886435,0.324921135,0.126213592,0.3868,0.3962,0.217,0.2013,0.5252,0.2736,88.33851322,7.830744179,0.028,109.487,0.352,0.3366,0.6126,0.4613,0.7794,0.9216,0.8647,0.4518,0.578,0.0622,0.2115,0.2736,0.318466921,0.125319693,0.051150895,David Murphy,6035,461815
2015,Aaron Hill,ARI,3.596453556,1.098039215,0.198501872,0.419475655,0.382022471,0.058823529,0.4532,0.3333,0.2135,0.1536,0.5318,0.3146,88.34807692,12.28680796,0.0187,105.103,0.2959,0.2404,0.6525,0.4361,0.6626,0.915,0.8419,0.4748,0.5977,0.0689,0.1875,0.2564,0.281287299,0.152974504,0.087818696,Aaron Hill,6104,431094
2015,Eduardo Escobar,MIN,3.628426174,1.087301587,0.193251533,0.420245398,0.386503067,0.079365079,0.4152,0.3424,0.2424,0.1667,0.5424,0.2909,86.48142415,13.98693432,0.0576,107.635,0.2364,0.3368,0.6579,0.483,0.678,0.8861,0.8071,0.4551,0.5964,0.0936,0.1742,0.2679,0.322652355,0.192825112,0.062780269,Eduardo Escobar,6153,500871
2015,J.D. Martinez,DET,3.141104452,0.786885245,0.223277909,0.342042755,0.434679334,0.049180327,0.4109,0.3468,0.2423,0.1259,0.4466,0.4276,91.25229835,16.19745715,0.1591,113.165,0.4822,0.3554,0.7566,0.5312,0.5709,0.8058,0.7175,0.4382,0.6408,0.1486,0.1205,0.2691,0.372292278,0.270928462,0.08066971,J.D. Martinez,6184,502110
2015,Ian Kinsler,DET,5.396498606,0.832579185,0.254143646,0.338858195,0.406998158,0.126696832,0.4189,0.3406,0.2404,0.1712,0.5647,0.2641,86.1249049,17.72106705,0.0255,105.538,0.2641,0.2796,0.6961,0.4724,0.7725,0.9445,0.8898,0.4629,0.6044,0.0519,0.1734,0.2253,0.334524802,0.118518518,0.063703703,Ian Kinsler,6195,435079
2015,Andre Ethier,LAD,4.407076731,1.087719298,0.263157894,0.383900928,0.352941176,0.061403508,0.4149,0.3715,0.2136,0.1796,0.4923,0.3282,86.34711789,10.98692283,0.0588,110.911,0.3251,0.3078,0.7013,0.4812,0.6485,0.9068,0.8144,0.4407,0.5843,0.0889,0.1492,0.2382,0.366351094,0.168539325,0.096629213,Andre Ethier,6265,444843
2015,Alcides Escobar,KCR,5.921741651,1.596273291,0.223048327,0.477695167,0.299256505,0.099378881,0.3146,0.3834,0.302,0.208,0.5841,0.208,84.5754738,9.652585106,0.009,106.157,0.1646,0.3536,0.6924,0.5132,0.7216,0.9043,0.8377,0.4711,0.6843,0.0831,0.1675,0.2505,0.270514669,0.113293051,0.039274924,Alcides Escobar,6310,444876
2015,Danny Valencia,- - -,3.512076169,1.728395061,0.172284644,0.524344569,0.303370786,0.086419753,0.4776,0.3396,0.1828,0.1493,0.4963,0.3545,91.85402449,6.024892756,0.0896,112.586,0.4627,0.3373,0.6275,0.4665,0.572,0.8724,0.752,0.4454,0.6402,0.1147,0.1804,0.2951,0.367185673,0.211640211,0.076719576,Danny Valencia,6364,502143
2015,Adam Jones,BAL,3.81741997,1.260869565,0.178329571,0.458239277,0.363431151,0.118012422,0.443,0.34,0.217,0.2013,0.4922,0.3065,88.22551253,11.30157207,0.085,112.247,0.3445,0.4648,0.806,0.6012,0.6661,0.875,0.7781,0.3998,0.654,0.1328,0.0912,0.2239,0.334181044,0.17555938,0.041308089,Adam Jones,6368,430945
2015,Michael Bourn,- - -,4.843828811,1.689655172,0.247588424,0.47266881,0.279742765,0.057471264,0.3343,0.3951,0.2705,0.1793,0.5988,0.2219,85.77821,9.265664541,0.0152,106.74,0.1854,0.2176,0.6602,0.4108,0.5579,0.8449,0.7593,0.4366,0.6183,0.0988,0.1761,0.275,0.269232882,0.221991701,0.095435684,Michael Bourn,6387,456422
2015,Jordy Mercer,PIT,2.362917686,1.595959595,0.206790123,0.48765432,0.305555555,0.06060606,0.3872,0.3689,0.2439,0.1616,0.5854,0.253,87.12382445,8.373260402,0.0183,107.845,0.2896,0.307,0.5933,0.4435,0.6996,0.9101,0.8338,0.4765,0.6023,0.0724,0.2171,0.2895,0.265322173,0.169767441,0.062790697,Jordy Mercer,6547,474568
2015,Freddy Galvis,PHI,5.506024872,1.109756097,0.22247191,0.408988764,0.368539325,0.103658536,0.364,0.3512,0.2848,0.2034,0.546,0.2505,86.08443578,13.2516939,0.0171,103.978,0.2184,0.3918,0.6503,0.5044,0.7208,0.9042,0.8238,0.4356,0.6418,0.0887,0.1713,0.2601,0.283475974,0.170812603,0.049751243,Freddy Galvis,6609,520471
2015,Johnny Giavotella,LAA,3.92882302,1.504132231,0.236775818,0.458438287,0.304785894,0.099173553,0.3667,0.3863,0.2469,0.2249,0.5892,0.1858,85.78128005,10.00241011,0.0098,110.697,0.1956,0.2735,0.6394,0.4528,0.7254,0.9307,0.8674,0.49,0.6135,0.0598,0.1953,0.2551,0.30313861,0.11752988,0.063745019,Johnny Giavotella,6740,543213
2015,Derek Norris,SDP,3.945121927,1.012658227,0.174025974,0.415584415,0.41038961,0.094936708,0.426,0.3506,0.2234,0.213,0.4987,0.2883,87.10844739,14.04638543,0.0182,112.138,0.3506,0.2633,0.6372,0.4498,0.5631,0.8924,0.7958,0.4989,0.5907,0.0917,0.1942,0.2858,0.308788984,0.235188509,0.062836624,Derek Norris,6867,519083
2015,Mark Trumbo,- - -,2.468537409,1.032894736,0.180371352,0.416445623,0.403183023,0.125,0.3714,0.3289,0.2997,0.1645,0.5013,0.3342,92.03287937,13.1391031,0.0875,116.54,0.4271,0.3678,0.7215,0.5164,0.585,0.8086,0.7163,0.4202,0.6073,0.146,0.133,0.279,0.327247513,0.242201834,0.066055045,Mark Trumbo,6876,444432
2015,Chris Coghlan,CHC,6.100715138,1.341880341,0.20116618,0.457725947,0.341107871,0.059829059,0.4224,0.3161,0.2615,0.1523,0.5172,0.3305,88.48579651,11.07872813,0.046,107.468,0.3333,0.2321,0.6972,0.4404,0.6328,0.8958,0.8193,0.4479,0.5606,0.0789,0.1662,0.245,0.337456753,0.186878727,0.115308151,Chris Coghlan,6878,458085
2015,Ian Desmond,WSN,4.548035424,1.723577235,0.156171284,0.534005037,0.309823677,0.1300813,0.3473,0.3596,0.2931,0.2094,0.5099,0.2808,90.82827563,6.507763546,0.064,114.359,0.4089,0.3407,0.7005,0.4951,0.5674,0.8397,0.7327,0.4292,0.6583,0.1323,0.1543,0.2867,0.294366897,0.291731669,0.070202808,Ian Desmond,6885,435622
2015,Clint Robinson,WSN,2.182271553,1.17977528,0.248062015,0.406976744,0.34496124,0.04494382,0.3915,0.376,0.2326,0.1628,0.5426,0.2946,89.82822738,11.7599192,0.0465,113.195,0.3566,0.267,0.7238,0.4507,0.6955,0.9152,0.8374,0.402,0.5341,0.0725,0.1585,0.231,0.340331559,0.147727272,0.105113636,Clint Robinson,6908,519208
2015,Yadier Molina,STL,2.685775008,1.492857142,0.203196347,0.477168949,0.319634703,0.114285714,0.3622,0.328,0.3098,0.1754,0.5718,0.2528,86.3253452,10.35592978,0.0182,105.125,0.2551,0.3637,0.7599,0.5425,0.8022,0.8817,0.8525,0.4514,0.6226,0.0795,0.1181,0.1976,0.28704759,0.111320754,0.060377358,Yadier Molina,7007,425877
2015,Caleb Joseph,BAL,2.12225274,0.775700934,0.233870967,0.334677419,0.431451612,0.074766355,0.377,0.3373,0.2857,0.1825,0.5119,0.3056,87.69878384,16.29412916,0.0514,108.311,0.3123,0.3233,0.6629,0.4794,0.6287,0.8838,0.7908,0.4594,0.6507,0.0997,0.1679,0.2676,0.301251789,0.202816901,0.076056338,Caleb Joseph,7087,543376
2015,Logan Forsythe,TBR,3.862394391,0.977272727,0.198156682,0.396313364,0.405529953,0.079545454,0.3908,0.3632,0.246,0.1517,0.5379,0.3103,88.36806163,15.37123488,0.0322,108.709,0.3172,0.242,0.5771,0.4039,0.7066,0.8911,0.834,0.4832,0.6163,0.0669,0.2213,0.2882,0.349582515,0.180487804,0.089430894,Logan Forsythe,7185,523253
